Time (s),Position (mm)
75.45,12.9018
75.51,12.9059
75.56,12.9018
75.62,12.9018
75.67,12.9059
75.72,12.9059
75.77,12.9018
75.82,12.9059
75.88,12.9065
75.93,12.9018
75.98,12.9025
76.03,12.9065
76.08,12.9065
76.14,12.9039
76.19,12.9039
76.25,12.9086
76.30,12.9045
76.36,12.9039
76.41,12.9092
76.46,12.9086
76.51,12.9045
76.56,12.9045
76.62,12.9086
76.67,12.9039
76.73,12.9045
76.78,12.9092
76.83,12.9092
76.88,12.9045
76.93,12.9052
77.01,12.9092
77.06,12.9045
77.11,12.9052
77.17,12.9092
77.23,12.9052
77.28,12.9052
77.33,12.9092
77.38,12.9092
77.43,12.9052
77.48,12.9052
77.55,12.9099
77.60,12.9045
77.65,12.9052
77.72,12.9119
77.77,12.9052
77.83,12.9052
77.90,12.9092
77.95,12.9052
78.00,12.9052
78.07,12.9086
78.13,12.9032
78.18,12.9032
78.26,12.9079
78.31,12.9052
78.36,12.9039
78.45,12.9086
78.50,12.9045
78.55,12.9039
78.63,12.9079
78.69,12.9039
78.74,12.9039
78.79,12.9079
78.85,12.9045
78.90,12.9045
78.95,12.9086
79.01,12.9039
79.06,12.9039
79.11,12.9079
79.17,12.9086
79.22,12.9039
79.27,12.9045
79.35,12.9086
79.40,12.9045
79.45,12.9045
79.52,12.9099
79.57,12.9039
79.62,12.9052
79.69,12.9119
79.74,12.9045
79.79,12.9045
79.85,12.9092
79.91,12.9045
79.96,12.9045
80.01,12.9086
80.07,12.9045
80.12,12.9045
80.20,12.9106
80.25,12.9045
80.30,12.9052
80.37,12.9079
80.42,12.9052
80.47,12.9052
80.54,12.9106
80.59,12.9052
80.64,12.9059
80.71,12.9126
80.76,12.9052
80.81,12.9052
80.88,12.9072
80.93,12.9045
80.98,12.9052
81.03,12.9112
81.09,12.9059
81.14,12.9052
81.21,12.9133
81.27,12.9059
81.32,12.9065
81.37,12.9106
81.43,12.9059
81.48,12.9059
81.55,12.9133
81.60,12.9052
81.65,12.9059
81.71,12.9099
81.76,12.9059
81.81,12.9059
81.87,12.9112
81.93,12.9059
81.98,12.9065
82.04,12.9133
82.10,12.9086
82.15,12.9059
82.22,12.9079
82.27,12.9065
82.32,12.9059
82.38,12.9126
82.43,12.9065
82.48,12.9065
82.56,12.9112
82.61,12.9072
82.66,12.9086
82.71,12.9086
82.77,12.9065
82.82,12.9072
82.89,12.9146
82.94,12.9065
82.99,12.9065
83.05,12.9146
83.10,12.9065
83.15,12.9065
83.23,12.9079
83.28,12.9072
83.33,12.9072
83.38,12.9139
83.43,12.9072
83.49,12.9072
83.57,12.9119
83.63,12.9079
83.68,12.9072
83.75,12.9112
83.80,12.9072
83.85,12.9079
83.91,12.9112
83.97,12.9079
84.02,12.9072
84.10,12.9126
84.15,12.9072
84.20,12.9079
84.26,12.9159
84.31,12.9092
84.36,12.9079
84.43,12.9126
84.48,12.9079
84.53,12.9079
84.61,12.9153
84.66,12.9079
84.71,12.9099
84.78,12.9146
84.83,12.9079
84.88,12.9079
84.94,12.9133
84.99,12.9086
85.04,12.9086
85.11,12.9139
85.16,12.9086
85.22,12.9086
85.30,12.9112
85.36,12.9086
85.41,12.9086
85.47,12.9159
85.52,12.9086
85.57,12.9092
85.64,12.9126
85.69,12.9065
85.74,12.9086
85.80,12.9166
85.85,12.9092
85.90,12.9086
85.98,12.9139
86.04,12.9092
86.09,12.9099
86.16,12.9112
86.21,12.9092
86.26,12.9092
86.32,12.9092
86.37,12.9112
86.42,12.9099
86.49,12.9166
86.54,12.9092
86.59,12.9092
86.66,12.9112
86.71,12.9092
86.76,12.9099
86.82,12.9153
86.87,12.9092
86.92,12.9099
86.99,12.9179
87.05,12.9099
87.10,12.9099
87.16,12.9133
87.21,12.9099
